team_name,fifa_rank,fifa_points,wins_last_10_matches,losses_last_10_matches,draws_last_10_matches,win_rate_last_year,goals_scored_avg,goals_conceded_avg,clean_sheets_last_10,shots_per_game,shots_on_target_ratio,avg_player_rating,star_players_count,market_value_million_eur,experience_avg_caps,coach_experience_years,recent_form_score,possession_avg,passing_accuracy,host_advantage,travel_distance_avg,climate_similarity_score,confederation_CAF,confederation_CONMEBOL,confederation_UEFA,goal_efficiency,dominance_index,squad_value_per_star,form_vs_rank,value_density
Qatar,0.932581982351768,-0.7330491685405516,-0.825433829512644,0.33534061411703364,0.8583488669343243,-0.480419373234555,-1.2403514260645387,0.7120326838047263,-1.486680786771966,-1.4720255387979662,-0.21978218265643037,-1.6865674136194924,-1.604041992768125,-1.188698460111153,-0.1873974964083138,-0.7005606041880613,-0.30982518529042424,-0.40971246106989057,-0.6915591446965954,-0.25929878350055285,0.5251015936191723,-1.618782080899586,False,False,False,0.5365526492287056,349.32,208.0,0.1444404322102164,14580.8
Ecuador,-0.11158684165931819,0.3439525629532036,0.47856906071270194,-0.1886290954408313,-0.5927903840112789,-0.6022604519143816,-0.44127565641878974,-0.622019282696585,0.7804649040735786,-0.2590794983138751,-0.38777185660595886,-0.13792588604922779,-0.874600431709405,0.10453930027765725,0.30967809088164316,0.1784363897743746,-0.46142778778125315,0.3175070830396688,-0.757836945659444,-0.25929878350055285,0.19438680407595665,1.1268941789479079,False,True,False,1.3355048859934853,610.2,271.0,0.23332222275129755,42330.2
Croatia,-1.1557556656704044,0.04698764385137083,0.47856906071270194,-0.7125988049986962,0.13277924146152273,0.23235093704243012,-0.08819566517997046,-0.8326590668810029,-0.3531079413491937,0.636190198233906,1.3696585785583448,0.539604782262763,0.5842826904080348,0.33685746082654533,1.1381374030315714,1.2332327825292977,-0.05715418113904263,-0.22790757504250128,-0.17790618723452667,-0.25929878350055285,-0.650773213645594,0.4404751139860346,False,False,True,1.7087845968712394,725.76,150.5,0.9498416930511581,49123.2
England,-1.4342006854066942,2.0760239689363,0.47856906071270194,-1.760538224114426,1.583918492407126,1.0425941102632754,1.08254325313822,-1.4645784194342555,1.914037749496351,0.9249868745396418,1.6668710786228966,1.643011870656577,2.0431658125254746,0.9370127089111728,2.2979804400414707,-0.17316240781059977,1.3072692412784184,2.1052551289756694,1.9926917942987368,-0.25929878350055285,0.6720859445272682,-0.795079202945338,False,False,True,3.6541889483065946,1013.3199999999999,126.16666666666667,4.197901049475263,66086.09999999999
Ivory Coast,1.9071395514287819,-0.7182681092187405,-1.6947690896628744,0.8593103236748986,1.583918492407126,-0.7241015305942078,-0.45985881385241184,1.4843785591475909,-0.9198943640605799,-1.269867865383951,-0.8917408784545466,-1.1832589171591548,-0.14515887065068514,-1.1577227053713013,-1.7614701894931775,-1.0521594017730356,-0.9667697960840167,-1.1217815980105017,-1.3543371543250724,-0.25929878350055285,0.7455781199813158,-0.9323630159377124,True,False,False,0.6699615595826469,347.09999999999997,72.0,0.07799844003119938,15703.2
Italy,-0.9469219008681872,1.1320517713388412,0.043901430637586634,-0.7125988049986962,0.8583488669343243,0.4029284471941867,0.729463261899401,-0.9028723282758085,0.7804649040735786,0.11635618088358118,-0.06471479131840337,0.24923449584333834,0.5842826904080348,0.8285975673216918,0.06114029723666467,0.3542357885668618,0.9029956346362074,0.45386074756021105,0.6671357750417829,-0.25929878350055285,0.6720859445272682,0.23454939449747242,False,False,True,2.3220973782771535,691.74,182.25,0.8443506277080325,58392.899999999994
Argentina,-1.4342006854066942,1.0816617963781228,0.47856906071270194,-1.2365685145565612,0.8583488669343243,1.4446696699067032,1.2869579849080632,-0.5752104417667147,0.21367848136219245,1.3870615566288191,1.7056379264574033,0.8686911068714447,0.5842826904080348,1.6494550679277629,1.9665967151814996,2.1122297764917333,1.3578034421086944,0.7720192981081436,0.6339968745603586,-0.25929878350055285,0.15764071634893284,-0.17730204447965206,False,True,False,2.295430393198725,969.0,235.25,4.2478760619690155,78385.3
Argentina,-1.2949781755385492,1.3658612551565745,1.7825719509380478,-1.2365685145565612,-1.3183600094840806,0.8659245461775277,0.8967116788019994,-1.6518137831537378,1.3472513267849648,2.080173579762585,1.3567362959468425,1.5268637560888083,0.5842826904080348,2.3967451510266864,0.6410618157416145,0.0026369909818874074,1.2062008396178652,0.6811168550944485,0.9322469788931727,-0.25929878350055285,-0.2833123363753546,1.1268941789479079,False,True,False,4.054054054054054,1094.1599999999999,283.5,2.0494876280929764,98317.8
Turkey,1.2110270020880578,-0.9352809347162343,-0.39076619943752866,0.8593103236748986,-0.5927903840112789,-0.9616916340198697,-1.0916861665955622,1.3907608772878497,-0.9198943640605799,-0.9521915214476413,-0.6203729436129993,-1.1251848598752703,-0.14515887065068514,-0.956380299562265,-1.512932395848199,-0.7005606041880613,-1.168906599405122,-0.8793750833073148,-1.022948149510834,-0.25929878350055285,-0.2833123363753546,0.9209684594593458,False,False,True,0.4941044357102751,410.29,89.33333333333333,0.08749781255468614,19564.0
Serbia,0.8629707274176956,0.2646723356816736,0.043901430637586634,0.33534061411703364,-0.5927903840112789,-0.7058253687922338,0.04188643685538416,0.7354371042696616,-0.3531079413491937,-0.3457185012055961,0.5684770566452061,0.24923449584333834,-0.14515887065068514,0.10841126962013871,-0.6016271524832779,-0.8763600029805485,0.3471194255031679,0.15085260418122778,-0.22761453795666198,-0.25929878350055285,0.4883555058921485,-0.5891534834567758,False,False,True,0.9926715522984677,581.9,181.0,0.18570897974343592,43494.299999999996
Qatar,1.6983057866265647,-1.4069311003485592,-0.825433829512644,0.33534061411703364,0.8583488669343243,-0.7789300160001298,-1.6677640470378465,1.2269299340333026,-0.3531079413491937,-1.0965898596005093,-0.9951191393465646,-1.6284933563356052,-0.874600431709405,-0.9021727287675244,-1.512932395848199,-0.5247612053955741,-0.9667697960840167,-1.5005417772342307,-1.7022956093800217,-0.25929878350055285,0.6353398568002444,-2.0306335198767105,False,False,False,0.3331385154880187,352.8,141.0,0.08297695793706517,19852.800000000003
Nigeria,0.6541369626154784,-0.6168162929644946,-0.39076619943752866,0.8593103236748986,-0.5927903840112789,-0.5291558047064856,-0.3297767118170572,0.5247973200852438,-0.3531079413491937,-1.7030628798425547,-0.6203729436129993,-0.9316046689289873,-1.604041992768125,-1.122874981288968,-1.1815486709882277,-0.8763600029805485,-1.5731802060473326,-1.561143405910027,-0.5092951920487652,-0.25929878350055285,0.9660546463434594,-1.2755725484186495,True,False,False,0.9142452161587528,262.08,225.0,0.0843723633636449,16650.0
South Korea,-0.25080935152746303,-0.39308480413890357,0.47856906071270194,-0.1886290954408313,-0.5927903840112789,-0.16363256866700623,-0.47844197128603394,0.31415753590082657,0.21367848136219245,-0.08580149253043372,-0.3748495739944566,-0.40893815337402245,-0.14515887065068514,-0.3949447449024521,-0.4359352900532923,0.0026369909818874074,0.04391422052151012,-0.8490742689694172,0.020927215654016892,-0.25929878350055285,1.0762929095245315,-1.6874239873957735,False,False,False,0.9159727479182438,550.97,137.66666666666666,0.3105099731593074,31677.100000000002
China,0.7237482175495508,-0.7216274408827884,-1.6947690896628744,0.33534061411703364,2.3094881178799276,-0.8154823396040778,-1.7420966767723347,1.3673564568229144,-0.9198943640605799,-1.0677101919699357,-0.5945283783899948,-1.570419299051721,-1.604041992768125,-1.1422348280013754,-1.5957783270631918,-0.34896180660308695,-0.5624961894418059,-1.0460295621657558,-1.039517599751545,-0.25929878350055285,1.2600233481596512,-0.17730204447965206,False,False,False,0.2992659514398645,382.5,220.0,0.14241992666888884,15554.0
Uruguay,-0.5292543712637527,0.36478041927030147,0.9132366907878172,-0.7125988049986962,-0.5927903840112789,0.5369536337419959,0.20913485375798296,-0.7858502259511322,0.21367848136219245,1.3004225537370981,-0.025947943483896622,0.8299750686821875,0.5842826904080348,-0.09680310553137908,-0.1873974964083138,1.584831580114272,0.953529835466484,0.7871697052770931,1.3299137846702598,-0.25929878350055285,0.047402453167861056,-0.2459439509758387,False,True,False,1.8566392479435958,953.5699999999999,122.5,0.5132991133924405,40719.0
Morocco,0.16685817807697148,0.32043724130486834,-0.39076619943752866,0.33534061411703364,0.13277924146152273,-0.5778922361784162,-0.5527746010205222,-0.622019282696585,0.7804649040735786,-0.7500338480336264,0.5038656435876949,0.24923449584333834,0.5842826904080348,-0.7627818324381915,0.14398622845165748,-0.5247612053955741,-0.36035938612070084,0.19630382568807592,0.2860384195054091,-0.25929878350055285,0.855816383162388,-2.167917332869085,True,False,False,1.270358306188925,510.72,79.5,0.20399184032638693,25471.8
Jamaica,0.7933594724836233,-1.2665110367913566,-1.2601014595877593,1.3832800332327635,0.13277924146152273,-1.0530724430297396,-1.7420966767723347,2.1631067526307137,-0.9198943640605799,-1.5297848740591131,-1.0597305524040759,-1.1445428789698975,-1.604041992768125,-0.9679962075897094,-1.015856808558242,-0.7005606041880613,-1.5226460052170563,-1.4853913700652812,-0.22761453795666198,-0.25929878350055285,-2.01037845954548,1.6760294309174064,False,False,False,0.25106584557081957,290.49,265.0,0.08235051910237934,19318.5
Serbia,0.7933594724836233,-0.4300374524434304,0.47856906071270194,0.33534061411703364,-1.3183600094840806,-0.480419373234555,-0.6271072307550106,-0.8326590668810029,-0.3531079413491937,0.2896341866670226,-0.025947943483896622,-0.5250862679417939,0.5842826904080348,-0.49948791714945173,-0.9330108773432493,-0.34896180660308695,-0.2592909844601481,-0.3794116467319929,-0.757836945659444,-0.25929878350055285,-0.5037888627374981,0.7836846464669709,False,False,True,1.3598074608904933,652.0799999999999,96.5,0.15587776830093233,29374.6
Wales,1.2806382570221302,-1.0253110233127185,-1.6947690896628744,1.3832800332327635,0.8583488669343243,-1.7110142679008025,-0.7386061753567428,1.5779962410073323,-1.486680786771966,-0.9810711890782148,-1.4990881611951516,-1.4349131653893221,-0.14515887065068514,-1.2041863374810788,-0.6844730836982708,-0.8763600029805485,-1.6237144068776088,-0.8187734546315184,-1.685726159139311,-0.25929878350055285,-0.39355059955642635,0.5091170204822221,False,False,True,0.5749596990865127,409.20000000000005,68.0,0.0634130874856711,14565.6
Senegal,0.7933594724836233,0.2640004693488646,0.043901430637586634,-0.1886290954408313,0.13277924146152273,0.16533834376852552,0.22771801119160504,-0.692232544091391,0.21367848136219245,-0.08580149253043372,-0.2714713131024394,0.2685925149379683,0.5842826904080348,-0.3020174806828969,-0.1873974964083138,0.3542357885668618,0.3471194255031679,-0.44001327540778934,0.3523162204682554,-0.25929878350055285,0.4883555058921485,-0.795079202945338,True,False,False,1.7845117845117846,583.1,109.25,0.19117084791623776,35047.4
Canada,1.8375282964947095,-0.6846747925782615,-1.6947690896628744,0.8593103236748986,1.583918492407126,-1.2053737913795224,-0.45985881385241184,1.905658127516426,-1.486680786771966,-1.0965898596005093,-1.0338859871810713,-0.699308439793447,-0.874600431709405,-0.7782697098081174,-1.3472405334182134,-0.17316240781059977,-0.410893586950977,-0.5460661255904339,-0.9732397987886985,3.856554922857429,-2.2676010736346477,1.1955360854440955,False,False,False,0.6096951524237881,405.71999999999997,157.0,0.10203873390338973,23612.8
France,-1.5038119403407666,1.5553275610088761,1.7825719509380478,-0.7125988049986962,-1.3183600094840806,0.8050040068376144,0.8781285213683774,-0.5752104417667147,1.3472513267849648,1.5603395624122611,1.524725969896372,1.7204439470350914,2.0431658125254746,1.8275656576819104,1.5523670591065355,1.9364303776992462,0.6503246304848257,0.8023201124460424,0.7665524764860535,-0.25929878350055285,0.12089462862190901,-0.5205115769605884,False,False,True,2.06163655685441,1006.7200000000001,164.5,7.092907092907093,86559.90000000001
Germany,-1.2253669206044768,0.8196339265823869,1.3479043208629324,-0.1886290954408313,-1.3183600094840806,0.6770708742237964,0.8595453639347552,-0.060313191538138404,-0.3531079413491937,0.636190198233906,0.1678862956886371,0.7719010113983031,1.3137242514667546,0.6698468242799516,0.6410618157416145,-0.8763600029805485,0.5997904296545495,0.8023201124460424,1.081372031059581,-0.25929878350055285,-0.6140271259185699,-0.8637211094415254,False,False,True,1.662360034453058,823.6800000000001,137.6,1.3997200559888021,56966.4
Belgium,-1.086144410736332,0.040940846856084005,1.3479043208629324,-0.1886290954408313,-1.3183600094840806,0.18970655950449083,0.02330327942176207,-0.9262767487407438,0.7804649040735786,1.2715428861065252,-0.05179250870690112,1.3332835651425252,1.3137242514667546,0.557559713347989,0.7239077469566073,1.4090321813217848,1.3072692412784184,1.0901778486560763,1.0648025808188677,-0.25929878350055285,0.30462506725702876,0.3031913009936598,False,False,True,1.871049304677623,981.0600000000001,131.8,1.1998285959148693,56476.3
France,-1.3645894304726216,2.2802713341104113,0.47856906071270194,-1.2365685145565612,0.8583488669343243,0.8476483843755537,1.714370605881371,-0.43478391897710283,0.7804649040735786,1.502580227151113,2.1320732526369777,0.8493330877768175,0.5842826904080348,2.1334512357379465,1.7180589215365212,2.288029175284221,0.7513930321453784,1.3022835490213645,1.8767056426137527,-0.25929878350055285,-0.6875193013726179,-0.04001823148727724,False,False,True,2.387612387612388,1052.6999999999998,266.5,2.4325224925024993,88691.2
Portugal,-0.39003186139560786,0.04026898052327504,0.043901430637586634,-0.1886290954408313,0.13277924146152273,0.9329371394514323,-0.0324461928791042,-0.9262767487407438,-0.3531079413491937,0.7228292011256264,0.8269227088752511,1.0429132787231006,-0.14515887065068514,1.118995268007802,0.5582158845266216,1.0574333837368104,0.195516823012339,-0.24305798221145064,-0.16133673699381332,-0.25929878350055285,0.5251015936191723,0.09726558150509758,False,False,True,1.8331226295828065,739.41,268.0,0.36468443032762776,67696.8
Argentina,-1.2949781755385492,0.8982422875211065,0.47856906071270194,-1.760538224114426,1.583918492407126,1.3776570766327987,1.7887032356158592,-0.622019282696585,0.21367848136219245,1.8491362387179968,1.1758243393858119,1.1397033741962421,-0.14515887065068514,2.1334512357379465,1.5523670591065355,0.0026369909818874074,1.3072692412784184,1.0598770343181776,1.8269972918916175,-0.25929878350055285,-0.24656624864833046,0.165907488001285,False,True,False,2.6384364820846904,1095.54,355.3333333333333,2.0994751312171958,90290.2
Netherlands,-0.9469219008681872,0.8975704211882974,0.9132366907878172,-0.7125988049986962,-0.5927903840112789,1.0913305417352062,1.2869579849080632,-0.7156369645563263,-0.3531079413491937,1.358181888998245,0.9690678176017758,0.1330863812755696,-0.14515887065068514,0.7550301498145439,1.4695211278915428,-0.5247612053955741,0.5997904296545495,0.13570219701227842,0.17005226782042515,-0.25929878350055285,-0.5037888627374981,0.5777589269784095,False,False,True,2.4517593643586832,892.3199999999998,236.66666666666666,0.7776913676258194,56445.0
Poland,0.3756919428791887,-0.2949923195487056,0.47856906071270194,-0.1886290954408313,-0.5927903840112789,-0.516971696838503,-0.3483598692506793,0.33756195636576186,-0.3531079413491937,0.5206715277116115,0.46509879575318813,-0.3121480579008809,-0.874600431709405,-0.766653801780673,0.14398622845165748,0.1784363897743746,-0.0066199803087664795,-0.07640350335300965,0.43516347167181496,-0.25929878350055285,-0.35680451182940254,-0.7264372964491506,False,False,True,0.9616829451540195,719.6,158.5,0.20713545944787684,24472.4
Croatia,-0.9469219008681872,0.8357587185698159,0.47856906071270194,-0.1886290954408313,-0.5927903840112789,0.4516648786661173,0.9524611511028657,-0.6688281236264557,0.21367848136219245,1.3293022213676722,-0.10348163915291012,1.2558514887640109,-0.14515887065068514,1.0647876972130612,0.39252402209663595,1.2332327825292977,0.5492562288242734,0.7871697052770931,0.3854551209496797,-0.25929878350055285,0.2311328918029808,0.165907488001285,False,False,True,2.197558268590455,959.2800000000001,263.3333333333333,0.7665814909454506,67387.0
Uruguay,-0.7380881360659699,0.24384447936457723,0.9132366907878172,-0.1886290954408313,-1.3183600094840806,0.5308615798080045,0.22771801119160504,-0.060313191538138404,1.3472513267849648,0.8383478716479209,0.9819901002132781,0.24923449584333834,1.3137242514667546,1.2390263176247274,1.303829265461557,1.584831580114272,1.1051324379573129,-0.06125309618406027,1.0316636803374457,-0.25929878350055285,-0.9079958277347617,1.0582522724517205,False,True,False,1.369509043927649,777.65,167.0,0.666611115740355,66883.5
Germany,-1.1557556656704044,0.7134790459984722,1.3479043208629324,-1.2365685145565612,-0.5927903840112789,0.31763969211830806,0.302050640926093,-1.347556317109579,-0.3531079413491937,1.3293022213676722,0.28418683919215737,0.8880491259660747,0.5842826904080348,0.913780892856284,0.06114029723666467,-0.34896180660308695,0.9029956346362074,-0.16730594636670484,0.981955329615308,-0.25929878350055285,-0.650773213645594,0.165907488001285,False,False,True,2.6677577741407528,853.4399999999999,187.75,1.2664555907348773,62633.4
Netherlands,-1.1557556656704044,1.1441453653294134,0.9132366907878172,-1.2365685145565612,0.13277924146152273,0.31763969211830806,1.0082106234037316,-1.347556317109579,0.7804649040735786,1.1271445479536573,0.33587596963816635,1.1397033741962421,1.3137242514667546,0.8053657512668029,-0.10455156519332098,1.4090321813217848,0.5492562288242734,1.423486806372957,1.213927632985276,-0.25929878350055285,0.010656365440836913,0.7150427399707835,False,False,True,3.2896890343698852,986.9300000000001,144.6,1.1498083652724547,61238.1
